Country Name,Country Code,Series Name,Series Code,1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Panama,PAN,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,14.9,14.6,14.4,13.9,13,11.5,10.1,10.2,9.8,8.7,7.1,6.4,6.3,5.8,5.7,5.4
Panama,PAN,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,270,270,270,270,270
Panama,PAN,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,60,60,60,60
Panama,PAN,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,490,490,490,490,490
Panama,PAN,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,50,50,50,50
Panama,PAN,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79
Panama,PAN,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,67.86337157,72.73481412,72.48408666,84.09259348,91.22884378,95.65037307,100,105.991979,98.42943389,100.5516004,109.7952412,820.2452824,934.7219718,1026.248431,1142.132801,1246.85276,1278.256636,1693.406973,1886.56415,1706.459228,1507.850155,1320.289145,1302.494942,1332.171416,..
Panama,PAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,66.0420556339858,66.8471008580416,71.2869234305801,76.988271392297,67.6528625181573,56.8537676405442,62.0105777619926,62.1354389205822,57.6398121134616,54.3400329774076,57.76765137464,64.5007929117914,66.1734556323528,71.4583714801967,78.089382618748,69.813781028204,70.0420851689691,78.2305354867354,75.1912579118816,65.1616228070176,55.3575112927296,47.6851346879466,42.1780750065565,42.2594037293807,..
Panama,PAN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-3.14965122759297,10.174115226409,8.77533439337783,7.39431156200752,-0.876363711319087,-12.4391568441829,18.464467844417,0.337671895287215,-2.49384892242264,-10.0579598027684,18.5491978302816,11.3182259076128,11.1049839442924,21.9484682223381,19.836264376168,-2.32405582389282,5.78313235696544,20.6971400064746,9.35557060318524,-3.69517054478635,-7.06141211541753,0.935759209344127,-3.92419542199455,5.37462777834396,..
Panama,PAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,6185029900,6399816900,7036371500,8220258000,7831147900,6896505400,7629852800,7768180900,7489896100,7441313900,8672878000,10561613900,12004967500,15217763500,19644078100,18931148600,20620600000,27135200000,30399600000,29713700000,27635300000,25793700000,24445400000,26320762500,..
Panama,PAN,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-1079342300,-1264813600,-1325880600,-1213705500,-1847765700,-1574358700,-1226447600,-728553600,-854017500,-823460299.999998,-1218675000,-1095894100,-1006643100,-1416900300,-2646352400,175570100,-2411100000,-2090400000,-3103400000,-3333700000,-4181200000,-2470100000,-1693400000,-1898349600,..
Panama,PAN,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,26.4,..,..,..,7.4,..,..,..,..,..,..,..,..
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440300000,34686200000,40429700000,45600000000,49921500000,54091700000,57957600000,62283800000,65055100000
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.8501468139855,1.7516787571155,4.07970320578626,6.46099044002899,7.34150070288591,3.91720658872848,2.71537415482821,0.574272790634538,2.2291494166373,4.20549594481572,7.52207965784619,7.19127940233535,8.65246561056669,11.9839853947871,9.85565485158463,1.24299231776416,5.82783939246903,11.3137317481848,9.77890394560946,6.90327256581698,5.06674321802782,5.7327636321358,4.96642044408036,5.32123018419239,3.6770136293445
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,3489.15240622983,3494.51601434918,3529.85222210421,3741.2794643705,3974.66703475859,4082.61595667199,4060.32449292618,4046.41998052853,4126.24155814134,4267.30332484899,4592.15261354224,4916.91499382773,5348.89529216615,6166.18072053682,7154.274496019,7576.14046655482,8082.02845866252,9358.25147451101,10722.2836326295,11889.1276274385,12796.0700430496,13630.3079737945,14356.3240541798,15166.124432066,15575.0725482915
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.760432507060045,-0.311530820948434,1.9721596652101,4.3114872172134,5.18889581195008,1.85788599057733,0.711048053982594,-1.35671283036194,0.296357993493743,2.2616979750575,5.53867938574204,5.23231743207771,6.68393882776918,9.97336918152283,7.90208098550214,-0.539360010591253,3.98384219426922,9.3977993587452,7.91148659559646,5.09677129756297,3.29257555668359,3.94309386663126,3.18301379583627,3.53390079688862,1.93696407326647
Panama,PAN,GNI (current US$),NY.GNP.MKTP.CD,9226853600,9255295000,9587720600,10257203100,11089327500,11475450500,11822273600,11948812600,12836251600,13117829600,14156093700,15381857300,17058485500,19794342700,23547400000,25271800000,26743600000,32630520500,37775261200,42211989500,44982164400,48743113800,52192394200,56477556600,59964800000
Panama,PAN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.13957628855096,-0.129923681379921,4.64540096753687,5.18289002891905,7.04235685993928,2.65707096487122,4.39767440111791,0.00456389411063185,5.64474159919951,0.843882207716987,6.02573099207086,6.5490972194001,8.81736787342062,10.9284160519404,10.6699798250845,0.598437384887831,3.06392690230783,15.4170033766745,8.99235069502988,5.73074494040391,2.11644788378753,5.40282425484935,4.87358860194725,6.25109212772668,..
Panama,PAN,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,2.02366329057607,-2.15498017714947,2.52640243019408,3.05919232361185,4.89575093953401,0.622722393315641,2.36052090397605,-1.91548354501467,3.64737341577688,-1.03720987596451,4.06993303532653,4.60187137619832,6.84585344999158,8.93675205606222,8.70192473826847,-1.17256774837719,1.26808949757246,13.4304454597979,7.13831317605957,3.94405758983018,0.392099208100433,3.61873915872914,3.09175919072553,4.44798273505353,..
Panama,PAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3440,3470,3560,3600,3690,3760,3910,3840,3970,4110,4510,4840,5160,5700,6510,6800,7150,8510,9560,10510,11040,11740,12390,13260,14370
Panama,PAN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,9235762767.9767,9501312450.77781,9946865482.43095,10283837109.0491,10738906689.8504,11176090400.0686,11848672588.7589,11863524588.0989,12504243451.8698,13183561610.6151,14748754440.5356,16120303743.1767,17509773451.169,19678607738.2282,22888625366.8679,24329982059.9246,26053122758.6711,31545576415.2823,36055057536.4852,40319131358.2499,43079799084.9477,46602413618.9815,50037180030.9746,54436669083.1207,60023543303.6692
Panama,PAN,Gross capital formation (current US$),NE.GDI.TOTL.CD,3154545500,3642270800,3989078600,4144173000,4761829500,4729818300,4489734100,3333168600,3093724700,3932098600,4244528200,4543993200,5337711500,7675970600,10647953000,8523214600,11250000000,13401900000,17663300000,20067600000,22119500000,23127300000,23484600000,25977076900,..
Panama,PAN,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,8981094200,9184718700,9468416100,10288205000,11124811000,11654287200,11918148100,12127626500,12533068700,13174800900,14469382200,15719495700,17529152100,20451469300,24177635300,26036352200,28184800000,33184000000,38781700000,43844200000,47950300000,52021700000,55655100000,60011600000,62758800000
Panama,PAN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,2.76605417071228,2.60368694049416,3.01551062951097,1.89593987597756,1.36350223666845,0.182737000794164,1.98713152220202,1.90222230553138,1.32281990906927,2.32407477007731,0.970346591440222,1.34300538992381,2.55821664707988,1.23426716896987,1.37445567591723,0.826045657695459,35.4078671479359,11.769532030553,13.7153584351836,5.45347943339558,5.11838469128603,5.72597568119787,..,..
Panama,PAN,High-technology exports (current US$),TX.VAL.TECH.CD,..,3223842,2950890,3388892,2272738,1592928,172775,2108965,1725182,1143950,2053591,841951,1220256,2743362,1108997,900026,696667,4769250391,1817924863,1934969983,668823660,552034190,575146489,..,..
Panama,PAN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,71.15458608,74.30964572,82.27720721,88.85074141,100.5801048,104.0577737,100,87.72604848,88.2587977599999,91.33868056,106.3781928,284.1329505,318.9074496,392.7230888,465.7563264,410.7067807,495.3710895,645.2658715,675.4372984,710.8355285,722.1860479,654.8790955,608.7903632,648.3706751,..
Panama,PAN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-3.41583245332021,8.960592517122,7.96169121306099,6.97194851050187,7.78054309440137,-14.6517368681423,10.313996772027,-4.34834882307688,0.688944335337879,-3.5235357393064,14.3578191674805,11.1575109646094,7.7457981874832,17.7002517803257,23.6510045967987,-11.2006576093518,19.0720633066598,15.8037758752287,11.3532679258468,-0.786233602304861,-3.94866413173955,-0.131707444838156,-5.5412559430813,5.26205253909893,..
Panama,PAN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7264372200,7664630500,8362252100,9433963500,9678913600,8470864100,8856300400,8496734500,8343913600,8264774200,9891553000,11657508000,13011610600,16634663800,22290430500,18755578500,23031700000,29225600000,33503000000,33047400000,31816500000,28263800000,26138800000,28219112100,..
Panama,PAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,77.5669771585712,80.0582791787561,84.7196918411581,88.3554436178309,83.6156103124962,69.8325472573439,71.978361710696,67.962929075088,64.2120539155352,60.353333915779,65.884909860115,71.1935236882264,71.7222463738075,78.1117399589355,88.6091954628866,69.1663183319099,78.2318794305765,84.2571397270384,82.8672980506905,72.4723684210526,63.7330609056218,52.2516393457776,45.0998661090176,45.3073063942791,..
Panama,PAN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2072756900,2163518200,2227019000,2279313700,2432779000,2724261700,2651327700,2400110600,2330088900,2600299200,2868990000,3064493600,3407764500,3777777200,4988834300,5219878400,5655200000,6880800000,8706600000,11462700000,13296400000,14907300000,16476600000,18277000000,18970900000
Panama,PAN,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,..,..,40000000,..,418000000,211200000,59800000,..,370000000,..,..,19500000,45000000,340500000,19700000,21500000,300300000,680500000,..,195000000,513300000,17800000,1047900000,..,..
Panama,PAN,"Lead time to import, median case (days)",LP.IMP.DURS.MD,..,..,..,..,..,..,..,..,..,..,..,..,..,4.9,..,..,1.41,..,3,..,..,..,4,..,..
Panama,PAN,"Lead time to export, median case (days)",LP.EXP.DURS.MD,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2,..,..,1.44,..,2,..,2,..,4,..,..
Panama,PAN,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,2.93,..,..,3.26,..,3.01,..,3.336275,..,2.952861,..,..
Panama,PAN,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,2.73,..,..,2.83,..,2.84,..,2.865686,..,3.18363,..,..
Panama,PAN,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,2.8,..,..,2.87,..,2.76,..,3.183415,..,3.652167,..,..
Panama,PAN,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,2.68,..,..,2.76,..,2.56,..,3.149714,..,3.133333,..,..
Panama,PAN,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,3.43,..,..,3.76,..,3.47,..,3.630392,..,3.744687,..,..
Panama,PAN,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,2.89,..,..,3.02,..,2.93,..,3.193734,..,3.337843,..,..
Panama,PAN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,2.79,..,..,2.63,..,2.94,..,2.995915,..,3.281587,..,..
Panama,PAN,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,18.5807190682349,20.3481284518604,20.2987535942577,17.4418841568395,17.3395463363838,16.5672930808343,12.9938915586426,13.1371232173241,11.9777420466222,10.7725410435965,9.97986004674492,9.05107583708991,9.13108041158593,9.78107644864579,8.10485487249603,8.47839166674869,13.1923398043275,93.4606703012223,97.025925099747,95.9517932145212,94.9502302446335,95.3867278067196,90.1189281927361,..,..
Panama,PAN,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,74.5129790449497,73.3957137720665,70.9674072024294,73.8200495228837,77.6908856475194,75.1129556852325,68.4526126389319,65.9353260373629,67.9848966679889,71.983616330195,70.4957925044959,67.997742729026,85.7677382456846,82.9939745428491,88.1153143111268,89.6792975668984,89.7691726345576,90.7101985826505,96.9972637648673,95.9674774551472,95.4552889231065,95.6024481320056,94.7161695371717,..,..
Panama,PAN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,4.25784611511439,0.195244430287246,1.71404809070033,3.25585372593223,2.23350990700891,1.06237120081596,-7.15496971739979,-6.29108253749793,-2.6278906343189,-3.39527686919321,2.08204178847011,4.20091340641903,3.87574086322677,5.62482050804401,3.65057840377459,-1.50388823654151,4.20903606416707,5.62442183163736,8.15087289075728,3.8762619446094,3.54451431838262,3.43823721327109,1.09180900621118,2.30883694139106,0.694379281223604
Panama,PAN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.9293671403527,14.2200134936823,14.128373919279,12.7336121488774,12.3644221118864,12.1368614248597,11.2714063547033,10.4291833505794,9.44976656860529,8.92826404639726,8.59727159271518,8.26010054637809,8.04011426447636,7.15686857055426,7.07330290848879,7.28597872222762,7.09673474794754,6.33825555984801,6.23155749362474,6.63135964912281,6.60577106056509,6.39081411750786,6.17209822352892,6.01922169167584,5.78002339555238
Panama,PAN,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1304525600,1361397600,1394540300,1359604200,1431242000,1472231900,1386846800,1303857900,1227932000,1222634800,1290741200,1352541400,1458610700,1524125600,1779352200,1975712300,2089300000,2198500000,2519400000,3023900000,3297700000,3456900000,3577200000,3749000000,3760200000
Panama,PAN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.245016425772228,0.333529509463392,0.429595834822835,0.532258001546888,0.584877160908427,0.652419395544276,0.716837372430975,0.767963131346585,0.846591278415862,0.666904763138966,0.836792760148011,..,..
Panama,PAN,New businesses registered (number),IC.BUS.NREG,..,..,..,..,..,..,..,..,..,..,..,..,532,739,971,1227,1375,1564,1752,1913,2149,1726,2204,..,..
Panama,PAN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.792419711199577,1.13913032924109,1.64315175347046,1.73928934919871,1.78143743219473,1.67420301577823,2.17702611941759,1.58513453377204,1.43074156960169,1.97665154122216,3.93218285573738,3.99142217223411,3.87669031546636,3.93614182676605,5.13645848343782,4.86177085049942,11.4549633380517,0.76402582484522,0.0412455936265118,0.0473232914852567,0.0940253451924746,0.115340565822759,0.779363742043052,..,..
Panama,PAN,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Procedures to build a warehouse (number),IC.WRH.PROC,..,..,..,..,..,..,..,..,..,..,..,20,20,20,20,19,19,19,19,18,18,18,18,18,18
Panama,PAN,Procedures to register property (number),IC.PRP.PROC,..,..,..,..,..,..,..,..,..,..,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7
Panama,PAN,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,..,..,..,..,12.4,12.5,12.2,12.6,12.6,12.5,12.5,11.4,12.5,12.4,12.4,12.4,12.4,12.4
Panama,PAN,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,..,..,40000000,..,..,28200000,59800000,..,..,..,..,..,..,..,..,..,300300000,680500000,..,195000000,513300000,..,1047900000,..,..
Panama,PAN,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,0.3101,0.29911,0.26922,0.27205,0.36264,0.36074,0.3422,0.32109,0.22646,0.23183,0.23537,0.18172,0.19065,0.1321,0.14453,0.17304,0.07534,0.06206,..,..,..,..,..
Panama,PAN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,111.82458,114.50832,158.29261,96.93063,94.37863,89.32952,94.30772,94.72843,84.72137,103.28888,104.95577,165.61435,131.67369,110.07478,..,118.12992,37.63645,39.07815,..,..,..,..,..
Panama,PAN,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5
Panama,PAN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,..,..,..,12.26,8.26,8.32,8.17,7.97,8.26,7.83,7.82,7.41,7.67,7.4,7.31,7.76,7.48,7.3,7.28,6.93,..,7.37,..,..,..
Panama,PAN,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,..,..,..,10.62,8.69,7.83,7.19,6.86,7.46,7.89,7.63,7.16,8,8.01,8.14,7.04,6.93,5.76,6.13,6.12,..,5.41,..,..,..
Panama,PAN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,102.30239,113.78748,107.21595,..,..,45.57981,92.7659,155.01,..,..,..,..,..
Panama,PAN,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..,..,..,..,..,..,..,..,147,147,147,147,118,118,118,107,105,105,105,105,105,105
Panama,PAN,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,..,..,..,..,18,18,18,18,18,12,12,9,8,7,6,6,6,6,6,6
Panama,PAN,"Time to export, border compliance (hours)",IC.EXP.TMBC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,24,24,24,24
Panama,PAN,"Time to import, border compliance (hours)",IC.IMP.TMBC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,24,24,24,24
Panama,PAN,"Time to export, documentary compliance (hours)",IC.EXP.TMDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6
Panama,PAN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6
Panama,PAN,Trade (% of GDP),NE.TRD.GNFS.ZS,143.609032792557,146.905380036798,156.006615271738,165.343715010128,151.268472830654,126.686314897888,133.988939472689,130.09836799567,121.851866028997,114.693366893187,123.652561234755,135.694316600018,137.89570200616,149.570111439132,166.698578081635,138.980099360114,148.273964599546,162.487675213774,158.058555962572,137.63399122807,119.090572198351,99.9367740337242,87.2779411155741,87.5667101236597,..
Qatar,QAT,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.0152141198743013,0.0287754039869394,0.0088647812300077,..,0.00506545721747286,0.0102958210469909,0.0135085110042897,0.0190314727925777,0.0237486854932039,0.00271475836275996,0.00330836924824119,0.00552333925977601,0.003732127558944,0.000725468840075392,9.05530907768492E-05,0.00149863077528059,0.00020548283768115,5.32803342819013E-06,..,3.07963521876405E-05,0.000658148434476101,0.00745028292547606,0.00479196252576006,..,..
Qatar,QAT,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.746069366889834,0.565286760969873,0.504481588336491,..,0.55519166689073,0.714833643053459,0.637735338640675,0.644861594339792,0.783553503543623,0.238442947127917,0.249365926764445,0.709610898680937,0.567198344780664,0.529368353365777,0.465183520033235,..,0.498783280873283,..,..,0.474633074208835,0.532634002804847,0.481616742840311,0.490032865584464,..,..
Qatar,QAT,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Changes in inventories (current US$),NE.GDI.STKB.CD,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Qatar,QAT,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5580219780.21978,8851373626.37363,10294368131.8682,12774725274.7252,14102747252.7472,14549725274.7253,17527197802.1978,17779670329.6704
Qatar,QAT,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15548379120.8791,22126373626.3737,24844230769.2307,30007142857.1428,28390109890.1099,29729395604.3956,29715109890.1099,30735439560.4396
Qatar,QAT,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.04312721543918,7.9828672522425,4.65687255647674,6.97849462365569,7.80769080921017,6.96361473537161,5.18189940281211,8.11675268086189
Qatar,QAT,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.9323310263428,25.2023839086169,26.3510001879843,22.8159961913831,21.2744339074897,22.2815690985537,21.7190721411203,22.2914450691384
Qatar,QAT,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7,5.7,4.6,7.1,6.1,4.8,5.1,5.1,5.1,6.2,6.7,7.1
Qatar,QAT,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,382,382,382,382,382
Qatar,QAT,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150,150,150,150,150
Qatar,QAT,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,423,558,558,558,558
Qatar,QAT,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,290,290,290,290,290
Qatar,QAT,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83
Qatar,QAT,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,27.53851541,30.68102812,38.81317923,47.43833017,43.38450923,62.22183888,100,93.7640158699999,94.68690702,115.4217699,161.1523202,222.2011385,293.6950147,362.4245731,580.5342677,414.0688546,646.5799381,987.1312748,1146.817319,1180.395032,1132.145938,671.83765,493.8159563,581.1344075,..
Qatar,QAT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.8757580784336,44.3386681431189,43.7257421678112,48.2808096120086,51.095630938074,60.0407882778036,67.2833585991399,65.8928571428571,60.3427728278758,61.6975823867948,64.1682249463259,65.0850448205021,62.8177301668239,60.2773718602663,61.3623526215314,51.1348760906328,62.3196825992818,72.619706501698,76.4724132962001,72.7177968643942,67.9980763543451,57.0615202477184,47.71385375834,51.0424278331852,..
Qatar,QAT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,..,..,..,..,..,-5.41704321939291,4.79499213129498,-8.31383538592527,25.9827434922492,10.3747083473597,16.3738569377764,13.8423095518895,15.4079725014984,2.08316137020223,31.2684246522268,19.934963439392,11.1367668238109,1.28566779822891,0.400936850069769,-1.39227875113373,-3.88441051204553,0.672267228720685,..
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,3309340686.81319,3608241785.71428,3961263818.68132,5454670329.67033,5240109890.10989,7440934065.93407,11949450549.4505,11556593406.5934,11684615384.6154,14519780219.7802,20363186813.1868,28982692307.6923,38244780219.7802,48048351648.3516,70732417582.4176,50009065934.0659,77975824175.8242,121837912087.912,142876098901.099,144510439560.44,140228846153.846,92291208791.2088,72397252747.2527,85204395604.3956,..
Qatar,QAT,External balance on goods and services (current US$),NE.RSB.GNFS.CD,818681236.263735,82142802.1978017,357143049.450549,1368681318.68132,1141758241.75824,4256868131.86813,7983791208.79121,6457142857.14286,6238186813.18681,7820329670.32967,12047527472.5275,15774725274.7253,16477472527.4725,19482142857.1429,38375549450.5494,21638461538.4615,48258516483.5165,78045329670.3297,88182692307.6923,85557142857.1429,76224450549.4505,33019780219.7802,8921978021.97801,23011813186.8132,..
Qatar,QAT,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,7374450769.23077,8137911978.02198,9059340384.61539,11297802115.3846,10255495027.4725,12393131868.1319,17759890109.8901,17538461538.4615,19363736263.7363,23533791208.7912,31734065934.0659,44530494505.4945,60882142857.1428,79712087912.0879,115270054945.055,97798351648.3516,125122306346.154,167775274725.275,186833516483.516,198727747252.747,206224725274.725,161739835164.835,151732142857.143,166928571428.571,192009340659.341
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,3.89818661682774,7.18215174069915,3.71995863626604,19.2189153238703,7.49275850628118,26.1702456754352,17.9856567913966,17.6635563797622,11.9565611406968,19.592331533546,13.3751764061915,4.68725917732711,4.41027461916184,3.97888214728583,3.65751026057268,2.13131091589808,1.57985025330348,1.43164807667107
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,14544.0916399872,15849.7200813762,17337.4218651437,21104.7242969818,18593.5489164818,21723.6999628948,29976.117039047,28517.2672052928,30214.8590095562,34517.7550921858,42124.8290055486,51455.5941945775,59530.1535400938,65421.7527679693,80234.4700713492,59094.4449369175,67403.1602978106,82409.5803345471,85076.1479273998,85050.9109716822,83858.5283798723,63039.0165548075,57163.0609918357,61264.3964777979,69026.4688025751
