Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2010 [YR2010],2012 [YR2012],2014 [YR2014],2016 [YR2016],2018 [YR2018]
Nicaragua,NIC,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.21394777619081,2.536625,..,2.653283,2.531062,..
Nicaragua,NIC,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,2.32533,..,2.422724,2.310451,..
Nicaragua,NIC,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,2.74792,..,2.883842,2.751674,..
Nicaragua,NIC,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,573.511362921964,123.60637407896,..,154.574115090789,134.152821125717,..
Nicaragua,NIC,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,138,102,..,130,83,..
Nicaragua,NIC,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,1.86207,2.233468,..,2.202562,2.49933,..
Oman,OMN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,63,145,94,80,57,66
Oman,OMN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.8,2.036458,2.590198,2.837413,3.094427,2.970814
Oman,OMN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,67,108,77,73,38,49
Oman,OMN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.66667,2.369792,2.733055,2.837413,3.261094,3.054147
Oman,OMN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,79,137,77,31,40,36
Oman,OMN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.57143,2.3125,2.777778,3.409091,3.346116,3.299365
Oman,OMN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,46,24,36,74,61,44
Oman,OMN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.71429,3.375,3.096753,2.634615,2.764706,2.866667
Oman,OMN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,24,32,80,67,57,29
Oman,OMN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4,3.935417,3.165959,3.291958,3.497227,3.804147
Oman,OMN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,48,60,62,59,48,43
Oman,OMN,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,44,44,50,31,31
Oman,OMN,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,111,89,69,58,59
Oman,OMN,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.92321381131098,2.839455,2.887491,2.995026,3.234308,3.196838
Oman,OMN,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,2.521566,2.630037,2.8481,3.003095,2.927186
Oman,OMN,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,3.157345,3.144946,3.141953,3.465521,3.466489
Oman,OMN,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,908.59343025143,147.966070336883,145.496935106901,186.52546390008,195.771772445373,231.595937020658
Oman,OMN,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,43,40,49,57,34,39
Oman,OMN,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.85714,3.0625,2.96342,2.884615,3.436481,3.155275
Norway,NOR,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,20,10,24,31,22,14
Norway,NOR,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.66667,4.10101,3.670652,3.499634,3.823581,3.944192
Norway,NOR,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,17,13,23,1,24,23
Norway,NOR,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.77778,3.854798,3.570652,4.191941,3.701875,3.688636
Norway,NOR,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,19,24,21,30,25,26
Norway,NOR,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.62069,3.354798,3.494782,3.422711,3.615839,3.429029
Norway,NOR,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,12,6,21,1,20,21
Norway,NOR,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.75758,3.858586,3.461539,4.20779,3.567236,3.52
Norway,NOR,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,12,10,16,5,39,24
Norway,NOR,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.24,4.354798,4.086168,4.358583,3.773581,3.942627
Norway,NOR,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,16,10,22,7,22,21
Norway,NOR,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,1,7,1,15,12
Norway,NOR,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,19,32,19,30,30
Norway,NOR,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.80967197498219,3.932997,3.684443,3.958243,3.732163,3.696623
Norway,NOR,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,3.72134,3.360394,3.694134,3.541248,3.450002
Norway,NOR,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,4.144654,4.008493,4.222353,3.923078,3.943244
Norway,NOR,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,1327.38725284538,235.930773190901,206.929849715403,276.5816825967,239.394207566579,284.284471807414
Norway,NOR,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,16,3,16,4,17,24
Norway,NOR,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.82143,4.222222,3.858418,4.191941,3.9545,3.691019
Panama,PAN,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,49,47,57,37,63,36
Panama,PAN,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.93333,3.259649,3.014706,3.336275,2.952861,3.4
Panama,PAN,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,60,57,63,68,45,35
Panama,PAN,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.73333,2.834527,2.838235,2.865686,3.18363,3.333333
Panama,PAN,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,58,71,79,47,16,34
Panama,PAN,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.8,2.866493,2.756944,3.183415,3.652167,3.314538
Panama,PAN,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,48,49,74,40,42,45
Panama,PAN,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.68421,2.7627,2.555556,3.149714,3.133333,2.866262
Panama,PAN,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,49,47,56,42,41,46
Panama,PAN,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.42857,3.759649,3.465441,3.630392,3.744687,3.596759
Panama,PAN,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,54,51,61,45,40,38
Panama,PAN,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,39,46,38,30,31
Panama,PAN,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,64,81,57,56,47
Panama,PAN,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.8887168461682,3.024052,2.926617,3.193734,3.337843,3.275982
Panama,PAN,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,2.820843,2.747537,3.003098,3.065262,3.121964
Panama,PAN,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,3.227262,3.105697,3.384371,3.610424,3.430001
Panama,PAN,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,892.295858079266,162.815084140416,148.512956419317,205.103718960744,204.843588175403,239.939487541708
Panama,PAN,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,48,61,51,52,38,42
Panama,PAN,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.78947,2.631198,2.944444,2.995915,3.281587,3.130318
Peru,PER,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,67,70,60,83,65,108
Peru,PER,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.7,2.886433,2.991857,2.8125,2.942091,2.554801
Peru,PER,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,61,71,56,76,64,110
Peru,PER,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.72727,2.61396,2.909737,2.78125,2.865053,2.421468
Peru,PER,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,53,93,66,69,68,65
Peru,PER,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.91304,2.746719,2.870563,2.9375,2.912407,2.843858
Peru,PER,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,49,64,58,96,63,86
Peru,PER,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.68182,2.504311,2.682346,2.46875,2.755978,2.529412
Peru,PER,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,80,79,62,66,80,54
Peru,PER,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3,3.383191,3.401072,3.298387,3.227712,3.445582
Peru,PER,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,59,67,60,71,69,83
Peru,PER,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,56,46,60,57,60
Peru,PER,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,87,76,90,81,115
Peru,PER,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.76845558522561,2.801997,2.935029,2.840685,2.893389,2.693249
Peru,PER,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,2.661522,2.775921,2.688309,2.723068,2.47537
Peru,PER,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,2.942472,3.094136,2.99306,3.063709,2.911128
Peru,PER,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,835.48023468703,144.952942501367,149.161394063851,172.095312802399,165.90018943609,178.506375419713
Peru,PER,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,57,56,67,67,75,111
Peru,PER,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.57143,2.659867,2.729456,2.720363,2.623704,2.281358
Qatar,QAT,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,38,57,32,32,35,30
Qatar,QAT,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.16667,3.085034,3.5,3.469697,3.503401,3.561508
Qatar,QAT,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,43,81,35,28,29,31
Qatar,QAT,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3,2.571429,3.25,3.550252,3.543672,3.418651
Qatar,QAT,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,46,63,64,16,26,9
Qatar,QAT,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3,2.918367,2.875,3.550252,3.582678,3.75
Qatar,QAT,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,67,99,34,37,21,38
Qatar,QAT,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.44444,2.251701,3.115179,3.206818,3.551227,3
Qatar,QAT,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,38,22,25,34,35,36
Qatar,QAT,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.66667,4.085034,3.995446,3.869697,3.832534,3.704365
Qatar,QAT,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,46,55,33,29,30,30
Qatar,QAT,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,37,25,20,17,19
Qatar,QAT,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,88,48,39,38,41
Qatar,QAT,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.97632683050593,2.95016,3.321408,3.516657,3.599232,3.474205
Qatar,QAT,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,2.64845,3.049541,3.335052,3.359167,3.206593
Qatar,QAT,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,3.251869,3.593275,3.698261,3.839296,3.741817
Qatar,QAT,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,933.685877080551,156.871199202034,178.945356101111,235.295487077553,227.746691878081,260.836632175971
Qatar,QAT,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,55,51,34,29,28,27
Qatar,QAT,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.625,2.751701,3.227232,3.439141,3.568039,3.375
Russian Federation,RUS,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,119,97,79,79,90,97
Russian Federation,RUS,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,2.17391,2.600278,2.75969,2.851405,2.615448,2.646039
Russian Federation,RUS,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,83,88,92,80,72,71
Russian Federation,RUS,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.45745,2.508094,2.646521,2.739834,2.760561,2.74927
Russian Federation,RUS,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,94,96,106,102,115,96
Russian Federation,RUS,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.47917,2.718349,2.587751,2.640805,2.450475,2.644032
Russian Federation,RUS,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,137,115,138,133,141,97
Russian Federation,RUS,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,1.93966,2.148528,2.035644,2.2,2.006429,2.420382
Russian Federation,RUS,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,86,88,94,84,87,66
Russian Federation,RUS,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,2.94253,3.233113,3.016401,3.137022,3.15369,3.313303
Russian Federation,RUS,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,99,94,95,90,99,75
Russian Federation,RUS,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,83,88,78,85,63
Russian Federation,RUS,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,112,109,103,111,89
Russian Federation,RUS,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,2.36838131013253,2.608572,2.584962,2.694479,2.570864,2.756889
Russian Federation,RUS,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,2.505173,2.494076,2.596574,2.467765,2.646469
Russian Federation,RUS,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,2.71197,2.675848,2.792383,2.673962,2.867309
Russian Federation,RUS,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,646.471162568111,129.393802889411,122.176536609131,158.425745601282,137.640302747261,185.215457032465
Russian Federation,RUS,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,93,83,97,77,94,61
Russian Federation,RUS,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.23009,2.378874,2.446233,2.589942,2.429523,2.77518
Saudi Arabia,SAU,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,43,42,42,54,49,46
Saudi Arabia,SAU,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.01786,3.31588,3.213519,3.149334,3.250143,3.171576
Saudi Arabia,SAU,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,51,32,47,48,54,57
Saudi Arabia,SAU,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,2.87931,3.332448,2.994793,3.112258,3.002477,2.860055
Saudi Arabia,SAU,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,50,82,42,70,48,56
Saudi Arabia,SAU,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,2.9322,2.799073,3.102243,2.93211,3.228372,2.985055
Saudi Arabia,SAU,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,45,43,51,56,68,66
Saudi Arabia,SAU,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,2.72059,2.911871,2.788296,2.85644,2.691371,2.660549
Saudi Arabia,SAU,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,39,45,34,47,53,67
Saudi Arabia,SAU,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.65455,3.780412,3.755949,3.554646,3.532834,3.300067
Saudi Arabia,SAU,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,41,40,37,49,52,55
Saudi Arabia,SAU,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,33,35,45,45,44
Saudi Arabia,SAU,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,49,45,51,58,66
Saudi Arabia,SAU,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.01902162050194,3.22077,3.177839,3.148437,3.156376,3.011041
Saudi Arabia,SAU,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,3.085289,3.102883,3.097046,3.02782,2.829881
Saudi Arabia,SAU,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,3.35625,3.252795,3.199829,3.284931,3.1922
Saudi Arabia,SAU,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,953.856388267701,178.639113227581,167.878363211416,200.868664410938,188.943311118549,212.00877114378
Saudi Arabia,SAU,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,38,33,35,34,40,43
Saudi Arabia,SAU,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,2.95385,3.266372,3.216401,3.34218,3.235413,3.107004
Singapore,SGP,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,1,6,6,11,10,8
Singapore,SGP,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,4.24771,4.146154,4.06941,3.904885,4.047371,4.080114
Singapore,SGP,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,2,6,6,8,5,3
Singapore,SGP,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,4.21495,4.120016,4.069932,3.966698,4.09353,4.099996
Singapore,SGP,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,2,1,2,6,5,15
Singapore,SGP,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,4.0354,3.861348,3.985163,3.703168,3.956593,3.580094
Singapore,SGP,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,3,2,1,3,1,6
Singapore,SGP,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.89744,4.024213,4.098857,4.007115,4.178941,3.887082
Singapore,SGP,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,1,14,1,9,6,6
Singapore,SGP,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.52941,4.232345,4.394355,4.249636,4.395202,4.319944
Singapore,SGP,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,1,2,1,5,5,7
Singapore,SGP,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,1,1,2,2,2
Singapore,SGP,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,4,2,7,9,15
Singapore,SGP,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,4.19033576483555,4.090085,4.125813,4.004448,4.143632,3.996119
Singapore,SGP,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,4.013263,4.061007,3.949173,4.064128,3.858964
Singapore,SGP,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,4.166906,4.190619,4.059724,4.223136,4.133275
Singapore,SGP,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,1507.22613324506,248.566958396345,240.952783995955,280.901630837727,275.447435427878,315.858059279016
Singapore,SGP,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,2,4,2,2,6,6
Singapore,SGP,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,4.26957,4.217881,4.148102,4.278593,4.20396,4.063787
Spain,ESP,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,22,16,23,26,23,19
Spain,ESP,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,3.625,3.955317,3.672693,3.544628,3.823157,3.834502
Spain,ESP,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,24,24,19,12,23,18
Spain,ESP,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,3.55,3.622872,3.693794,3.830432,3.728878,3.800271
Spain,ESP,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,23,48,10,21,22,6
Spain,ESP,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.45,3.107155,3.677127,3.505149,3.631566,3.82952
Spain,ESP,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,30,22,25,19,24,17
Spain,ESP,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.16667,3.467521,3.397485,3.62747,3.477058,3.620888
Spain,ESP,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,29,21,22,17,26,20
Spain,ESP,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,3.85714,4.118271,4.02043,4.074288,3.999192,4.063369
Spain,ESP,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,26,25,20,18,23,17
Spain,ESP,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,20,17,17,17,12
Spain,ESP,"Logistics performance index: Overall rank (1=highest performance), upper bound",LP.LPI.OVRL.RK.UB,..,25,24,23,29,18
Spain,ESP,Logistics performance index: Overall score (1=low to 5=high),LP.LPI.OVRL.XQ,3.51890929130495,3.625576,3.699725,3.718636,3.727412,3.831336
Spain,ESP,"Logistics performance index: Overall score (1=low to 5=high), lower bound",LP.LPI.OVRL.XQ.LB,..,3.524296,3.597836,3.634252,3.618435,3.740331
Spain,ESP,"Logistics performance index: Overall score (1=low to 5=high), upper bound",LP.LPI.OVRL.XQ.UB,..,3.726856,3.801615,3.80302,3.836389,3.92234
Spain,ESP,Logistics performance index: Percent of highest performer),LP.LPI.OVRL.RK.ZS,1190.02079748942,211.201776118923,208.107860186607,254.179565116173,238.977921320059,298.486239741083
Spain,ESP,"Quality- of trade and transport-related infrastructure, rank (1=highest performer)",LP.LPI.INFR.RK,24,25,24,20,25,19
Spain,ESP,"Quality of trade- and transport-related infrastructure, score (1=low to 5=high)",LP.LPI.INFR.XQ,3.51064,3.579969,3.736928,3.773806,3.716888,3.83987
Switzerland,CHE,"Ability to track and trace consignments, rank (1=highest performer)",LP.LPI.TRAC.RK,9,1,15,18,12,5
Switzerland,CHE,"Ability to track and trace consignments, score (1=low to 5=high)",LP.LPI.TRAC.XQ,4.03571,4.272858,3.833851,3.786981,4.036379,4.096271
Switzerland,CHE,"Competence and quality of logistics services, rank (1=highest performer)",LP.LPI.LOGS.RK,8,1,18,16,14,11
Switzerland,CHE,"Competence and quality of logistics services, score (1=low to 5=high)",LP.LPI.LOGS.XQ,4,4.315699,3.712639,3.7514,3.945607,3.966859
Switzerland,CHE,"Ease of arranging competitively priced international shipments, rank (1=highest performer)",LP.LPI.ITRN.RK,14,25,24,15,14,20
Switzerland,CHE,"Ease of arranging competitively priced international shipments, score (1=low to 5=high)",LP.LPI.ITRN.XQ,3.66667,3.320786,3.460523,3.577044,3.689793,3.514933
Switzerland,CHE,"Efficiency of the clearance process, rank (1=highest performer)",LP.LPI.CUST.RK,5,12,5,7,10,16
Switzerland,CHE,"Efficiency of the clearance process, score (1=low to 5=high)",LP.LPI.CUST.XQ,3.84848,3.730996,3.879025,3.919063,3.879906,3.629262
Switzerland,CHE,"Frequency with which shipments reach consignee within scheduled or expected time, rank (1=highest performer)",LP.LPI.TIME.RK,2,15,24,21,14,13
Switzerland,CHE,"Frequency with which shipments reach consignee within scheduled or expected time, score (1=low to 5=high)",LP.LPI.TIME.XQ,4.48,4.204013,4.013348,4.058712,4.235078,4.24183
Switzerland,CHE,Logistics performance index: Overall rank (1=highest performance),LP.LPI.OVRL.RK,7,6,16,14,11,13
Switzerland,CHE,"Logistics performance index: Overall rank (1=highest performance), lower bound",LP.LPI.OVRL.RK.LB,..,2,8,11,10,7
